production_budget,worldwide_gross,title_year,aspect_ratio,duration,duration.1,cast_total_facebook_likes,budget,imdb_score,gross
40000000,86760995,2014,2.35,136,136,28927,40000000,6.1,42615685
40000000,155011165,2011,2.35,92,92,3074,40000000,5.9,42575718
40000000,50071069,2005,2.35,104,104,1827,30000000,6.2,42071069
40000000,128884494,2007,2.35,102,102,4324,40000000,4.7,41797066
40000000,126069509,2014,1.85,94,94,1488,40000000,5.1,38543473
40000000,95989590,2011,2.35,111,111,4486,40000000,6.2,38176892
40000000,38087756,1994,1.85,95,95,4634,40000000,5.2,38087756
40000000,90717684,2000,1.85,103,103,26938,40000000,5.5,37752931
40000000,101162106,2011,2.35,109,109,390,40000000,7,37371385
40000000,41294674,2012,2.35,95,95,1070,40000000,5.8,37101011
40000000,72295262,2011,2.35,112,112,3432,40000000,6.4,36665854
40000000,96398826,1999,2.35,123,123,12970,40000000,6.5,36283504
40000000,51867723,2000,1.85,94,94,1238,60000000,4.7,36037909
40000000,34416893,1991,2.35,140,140,3044,38000000,7.2,35183792
40000000,53864342,1999,1.85,102,102,2913,40000000,5.8,33864342
40000000,55696705,2000,1.85,123,123,23920,40000000,7.2,33508922
40000000,49686263,2008,2.35,102,102,3239,40000000,5.7,32853640
40000000,55247881,2011,2.35,129,129,15595,40000000,6.9,31836745
40000000,31835600,1994,1.85,93,93,2711,25000000,6,32055248
40000000,59795070,2010,2.35,107,107,621,40000000,6.5,30993544
40000000,46666955,2005,2.35,117,117,3969,40000000,5,30981850
40000000,30199105,2000,2.35,116,116,3753,40000000,5.7,30199105
40000000,69807260,2013,1.85,113,113,36009,40000000,6.4,29802761
40000000,40435694,2000,2.35,107,107,4565,40000000,5.1,29374178
40000000,31670620,2005,2.35,135,135,5917,40000000,7,29077547
40000000,28544120,1999,1.85,90,90,1335,40000000,5.3,28535768
40000000,27682712,1996,2.35,99,99,10469,40000000,4.4,27663982
40000000,27053815,2001,2.35,104,104,2888,40000000,4.7,27053815
40000000,78269970,2008,1.85,115,115,77823,35000000,6.7,26814957
40000000,65754228,2001,1.85,119,119,29484,40000000,6.7,25178165
40000000,24172899,1994,1.85,128,128,3126,40000000,6.1,24332324
40000000,38172500,1981,2.35,100,100,931,12500000,7.4,48319332.87
40000000,22433915,2002,2.35,108,108,34377,60000000,6.2,22433915
40000000,22365133,1999,1.85,128,128,3821,60000000,5.9,22326247
40000000,46176322,2004,2.35,84,84,5039,40000000,4,21176322
40000000,47085064,2009,1.85,87,87,24770,40000000,7.8,20999103
40000000,37750754,1995,2.35,131,131,18913,45000000,4.6,20302961
40000000,20278055,1996,1.85,111,111,17877,40000000,6.2,20300000
40000000,25693998,2012,2.35,107,107,1702,40000000,6.5,20113965
40000000,169590606,2012,2.35,114,114,7099,45000000,7.6,18996755
40000000,20790486,2012,2.35,91,91,222,40000000,5.9,18438149
40000000,60862471,2006,1.85,123,123,7243,40000000,6.4,15962471
40000000,19417182,2000,2.35,102,102,14463,40000000,5.1,14967182
40000000,14942422,1995,1.85,101,101,14008,40000000,5.9,14942422
40000000,14448589,2002,2.35,103,103,12566,40000000,5.8,14448589
40000000,14375181,1987,1.85,107,107,3374,51000000,4.2,14375181
40000000,14358033,1992,2.35,99,99,2125,40000000,5.9,14358033
40000000,39753957,2009,2.35,109,109,20503,40000000,5.9,13838130
40000000,21215882,2004,1.85,91,91,3974,30000000,4.8,14018364
40000000,13508635,1999,1.85,106,106,4327,40000000,6.3,13376506
40000000,35195939,2004,1.85,103,103,3639,60000000,6.2,13395939
40000000,13208023,2002,2.35,101,101,4262,42000000,3.3,13208023
40000000,12345883,2008,2.35,100,100,4103,40455386.33,6.5,12081447
40000000,13644292,2015,2.35,115,115,1686,40000000,5.8,10640645
40000000,10717421,1999,1.85,83,83,4024,24000000,4.1,10431220
40000000,17033431,2009,2.35,108,108,14127,33000000,6.8,10326062
40000000,10070651,2003,1.85,89,89,3096,40000000,5.8,9652000
40000000,7000000,1980,2.35,119,119,1883,36000000,4.7,7000000
40000000,26738000,2015,1.85,159,159,554,18026148,8.4,6498000
40000000,7974607,2001,1.85,102,102,2664,40000000,6.2,6114237
40000000,33175076,2015,2.35,110,110,12876,40000000,6,5773519
40000000,33175076,2015,2.35,110,110,12876,40000000,6,5773519
40000000,33175076,2015,2.35,110,110,12876,40000000,6,5773519
40000000,12624471,2002,2.35,93,93,4123,40000000,4.5,4835968
40000000,16172200,2001,2.35,84,84,1149,40000000,5.8,4777007
40000000,88069880,2013,1.85,126,126,12286,39200000,7,4563029
40000000,32030610,2007,2.35,107,107,11623,26000000,7.3,3675072
40000000,14938149,1994,1.85,111,111,2612,30000000,7.3,2869369
40000000,915840,2008,1.85,94,94,2449,40000000,4.4,511920
40000000,7729552,2007,2.35,101,101,504,25000000,6.9,876671
40000000,20722450,2006,2.35,93,93,15638,40000000,5.1,652526
40000000,119627047,2008,2.35,150,150,2172,553632000,7.4,626809
40000000,463730,2004,1.85,93,93,5240,40455386.33,5.7,463730
40000000,38899792,2007,2.35,113,113,6267,40000000,7.1,128978
40000000,27000381,2011,1.85,90,90,3243,25000000,6.8,48319332.87
40000000,155403,2014,2.126976154,88,88,196,40000000,6.4,48319332.87
39000000,102332135,2009,2.35,107,107,568,39000000,7.1,63411478
39000000,59950623,1983,2.35,125,125,2329,39000000,4.9,60000000
39000000,69538833,2007,1.85,102,102,1930,40455386.33,5.6,42640890
39000000,81150788,2012,1.85,87,87,4774,39000000,7,35287788
39000000,37956589,1996,2.35,93,93,2176,39000000,5.7,30400000
39000000,40319440,2005,2.35,119,119,2853,40000000,8,25335935
39000000,6429865,2004,2.35,110,110,2972,39000000,5.3,5881504
38000000,182365114,2002,2.35,108,108,4251,38000000,6.1,127214072
38000000,205298907,2009,2.35,96,96,22436,38000000,6.5,88915214
38000000,119721296,2002,1.85,100,100,18291,38000000,5.1,85570368
38000000,120000000,1994,2.35,118,118,6427,35000000,6.6,75668868
38000000,107597242,2015,1.85,94,94,3552,30000000,4.4,71038190
38000000,61894591,2012,2.35,115,115,216,3800000,8.3,610968
38000000,116809717,2011,2.35,120,120,36062,38000000,6.9,58700247
38000000,73956241,1999,1.85,146,146,20516,38000000,7.6,50668906
38000000,94763758,2013,2.35,127,127,17551,38000000,6.4,41997790
38000000,57753825,2001,2.35,123,123,2912,35000000,6.2,40334024
38000000,50970660,2002,2.35,115,115,3770,38000000,5.6,39177215
38000000,110678636,2016,2.35,112,112,19974,38000000,5.2,34912982
38000000,98230839,2013,2.35,123,123,37206,38000000,8.1,26903709
38000000,29544532,2001,1.85,102,102,1440,38000000,5.6,24044532
38000000,24515990,2001,1.85,98,98,2765,38000000,5.5,22770864
38000000,58394308,1999,2.35,133,133,42344,38000000,6.7,18653746
38000000,17378193,1996,2.35,118,118,24547,38000000,6.1,17305211
38000000,19317765,2001,2.35,105,105,1265,57000000,6.2,16991902
38000000,27501814,1982,2.35,109,109,1757,15000000,8.2,13782838
38000000,10229300,1996,2.35,129,129,16237,38000000,6.6,10300000
38000000,17830244,2008,2.35,90,90,15494,55000000,6.5,7871693
38000000,6504442,1997,2.35,118,118,74,37000000,6.4,6482195
38000000,623374,2001,2.35,110,110,2120,38000000,5.2,623374
38000000,5473041,2007,1.85,97,97,4900,38000000,4.8,48319332.87
37500000,120925697,2012,2.35,110,110,13396,40000000,5.7,41102171
37500000,58792011,2012,1.85,144,144,427,32000000,7.1,16377274
37500000,9813309,2008,2.35,130,130,5162,40000000,7.3,9589875
37000000,267816276,2013,2.35,118,118,3425,37000000,7,150368971
37000000,173567581,2015,2.35,133,133,15106,35000000,7.7,109712885
37000000,152566881,2010,2.35,150,150,14296,37000000,7.6,92173235
37000000,168167798,2008,1.85,96,96,36093,37000000,7,60338891
37000000,101857425,2008,2.35,96,96,18178,37000000,6,48006503
37000000,99595932,2016,2.35,110,110,4882,38000000,6.1,46813366
37000000,55909910,2010,2.35,107,107,14483,37000000,5.6,44867349
37000000,97143987,2011,2.35,114,114,19904,37000000,6,33037754
37000000,67029956,2008,2.35,81,81,2268,37000000,4.5,30105968
37000000,48446802,1999,2.35,188,188,1906,37000000,8,22450975
37000000,24935799,2015,1.85,105,105,44037,37000000,5.4,20991497
37000000,24935799,2015,1.85,105,105,44037,37000000,5.4,20991497
36500000,15000000,2009,2.126976154,115,115,599,29500000,5.3,48319332.87
36000000,102226631,2002,1.85,116,116,20970,36000000,7,71026631
36000000,117448157,1999,1.85,93,93,2986,65000000,6.3,68208190
36000000,160000000,1983,2.35,121,121,762,36000000,6.2,55500000
36000000,65967750,2010,1.85,101,101,1272,36000000,6.4,50213619
36000000,50159144,1997,2.35,93,93,1874,36000000,6.9,50129186
36000000,57824533,2014,1.85,107,107,13904,36000000,6.4,42019483
36000000,43797731,2003,2.35,109,109,16611,36000000,6.1,26183197
36000000,23360779,2000,2.35,124,124,10838,34000000,5.7,23360779
36000000,14378353,1999,2.35,127,127,2393,36000000,6.8,14378353
36000000,13052741,1996,1.85,130,130,3968,36000000,6.7,13052741
36000000,12532777,1997,2.35,106,106,1942,36000000,7.8,12339633
36000000,2954405,2000,1.85,95,95,2928,36000000,5.3,2954405
36000000,156835197,2015,2.35,105,105,615,36000000,7.2,2126511
36000000,4020990,2011,2.35,102,102,3497,36000000,5.9,1068392
35200000,38283765,2003,1.85,95,95,4537,35200000,5.4,37788228
35000000,305705794,2009,1.85,129,129,3389,29000000,7.7,255950375
35000000,411348924,1989,1.85,126,126,2725,35000000,7.6,251188924
35000000,310332636,1999,2.35,95,95,47203,33000000,6.6,205399422
35000000,252276928,2010,2.35,110,110,25964,38000000,7.7,171031347
35000000,319700000,1992,2.35,121,121,1446,35000000,6.7,144731527
35000000,175361578,2013,2.35,120,120,5826,35000000,5.7,134455175
35000000,326073155,2006,2.35,109,109,23923,35000000,6.8,124732962
35000000,212417601,2011,2.35,106,106,18669,35000000,6.9,117528646
35000000,197692062,2001,1.85,88,88,4499,35000000,5.4,112692062
35000000,140561831,2015,2.35,129,129,1450,35000000,6.3,110008260
35000000,114962525,2013,2.35,125,125,19809,35000000,7.5,83299761
35000000,139000000,1979,2.35,143,143,16007,35000000,6.4,82300000
35000000,157852532,2008,2.35,123,123,25661,35000000,6.8,81159365
35000000,218535708,2008,2.35,101,101,1026,35000000,6.1,80276912
35000000,182291969,1991,2.35,128,128,24006,35000000,7.3,79100000
35000000,231716374,1996,1.85,162,162,15912,27000000,7.4,78651430
35000000,102115888,2005,1.85,105,105,2689,35000000,5.9,67962333
35000000,90221182,2012,2.35,134,134,1050,35000000,6.2,67523385
35000000,126204977,1997,2.35,138,138,19129,35000000,8.3,64604977
35000000,83109359,2005,2.35,100,100,2968,35000000,6.2,63939454
35000000,83226569,1997,1.85,90,90,23504,35000000,6.3,63826569
35000000,85911226,2000,2.35,109,109,2474,33000000,6.3,61280963
35000000,113354449,1995,2.35,108,108,1715,35000000,5.8,60054449
35000000,65063726,2006,1.85,75,75,13125,33000000,5.6,57651794
35000000,60376247,2010,2.35,123,123,2259,35000000,7.2,59699513
35000000,56968169,1998,1.85,132,132,29265,35000000,6.4,56876365
35000000,146595891,2011,2.35,109,109,20956,35000000,6.6,55802754
35000000,104444374,2016,2.35,92,92,17860,35000000,6,55291815
35000000,96096018,2007,2.35,87,87,16571,34000000,6.3,54132596
35000000,53293628,2003,1.85,109,109,4231,35000000,6.9,52277485
35000000,95104304,2009,1.85,88,88,53370,35000000,5.4,49474048
35000000,48169910,1992,1.85,202,202,20143,33000000,7.7,48169908
35000000,89102315,2009,2.35,92,92,2184,35000000,6.6,45802315
35000000,58894863,2005,2.35,98,98,4879,30000000,5.9,43894863
35000000,70187088,2007,2.35,91,91,52566,35000000,5.3,43792641
35000000,65303052,1997,2.35,147,147,56014,35000000,7.8,41954997
35000000,85761789,2008,2.35,103,103,16249,35000000,5.4,40687294
35000000,103787401,2002,1.85,100,100,17902,33000000,6.7,39532308
35000000,77392139,2004,1.85,104,104,41701,35000000,6.2,39692139
35000000,65084116,2011,1.85,112,112,2371,35000000,5.9,39026186
35000000,46309644,2006,2.35,101,101,966,30000000,6.8,37617947
35000000,165103952,2011,2.35,109,109,34011,40000000,6.7,37553932
35000000,75281179,2010,2.35,104,104,3356,35000000,5.3,37481242
35000000,84606030,2011,2.35,137,137,36258,35000000,6.6,37304950
35000000,45680201,2015,2.35,87,87,1679,35000000,5.1,34507079
35000000,50359876,2015,2.35,123,123,13371,35000000,7.1,34531832
35000000,115476509,2004,1.85,98,98,28027,27000000,7.3,33987757
35000000,99423000,1994,2.35,102,102,5443,35000000,3.8,33423521
35000000,33422806,2001,2.35,95,95,2643,50000000,4.8,33422806
35000000,33500620,1976,1.85,102,102,677,40455386.33,7.3,48319332.87
35000000,111854182,2002,1.85,150,150,1075,35000000,8.5,32519322
35000000,68712365,2001,2.35,122,122,41636,35000000,6.8,31598308
35000000,68712365,2001,2.35,122,122,41636,35000000,6.8,31598308
35000000,77220596,2008,2.35,112,112,3185,35000000,6.2,30691439
35000000,30307804,2002,2.35,101,101,3001,35000000,5.2,30307804
35000000,97799865,2010,2.35,109,109,855,35000000,6.1,28995450
35000000,52649951,2008,2.35,101,101,3612,35000000,6.2,28687835
35000000,54768418,1990,1.37,103,103,4722,35000000,6.2,30669413
35000000,86648359,2011,2.35,106,106,561,35000000,5,28064226
35000000,27107960,1980,2.35,111,111,2603,20000000,6.4,48319332.87
35000000,73026302,2008,1.85,82,82,3266,35000000,4.5,25871834
35000000,26613620,1999,2.35,112,112,5709,35000000,6.6,26494611
35000000,35426759,2012,2.35,101,101,2471,35000000,5.1,25863915
35000000,37066129,2004,2.35,102,102,3592,35000000,6.2,25266129
35000000,25078937,1997,1.85,155,155,19689,30000000,6.6,25078937
35000000,28391473,1992,2.35,140,140,1394,35000000,6.6,24276500
35000000,22913677,2004,1.85,96,96,17292,35000000,6.3,22913677
35000000,31393201,2012,2.35,91,91,24669,35000000,6.5,20275446
35000000,34480045,2013,2.35,109,109,2073,35000000,6.2,19692608
35000000,64188387,2005,1.85,76,76,1908,35000000,5.6,19447478
35000000,33422485,2000,2.35,107,107,22974,55000000,7.4,19389454
35000000,20606053,2007,2.35,120,120,1082,35000000,6.7,18317151
35000000,29882645,2002,2.35,125,125,3142,35000000,6.5,18306166
35000000,39340177,2010,1.85,92,92,6327,35000000,3.8,17596256
35000000,15471969,2012,1.85,93,93,1361,30000000,5.2,48319332.87
35000000,63211088,2007,2.35,92,92,32875,35000000,6.2,14998070
35000000,14471440,1991,2.35,115,115,1290,35000000,5.7,14587732
35000000,61721826,2011,1.85,139,139,13021,32000000,6.7,13303319
35000000,13264986,2001,1.85,94,94,1668,35000000,6,13264986
35000000,12506188,2006,1.85,83,83,5022,35000000,4.2,11631245
35000000,24405825,2001,2.35,111,111,19805,35000000,6.8,11405825
35000000,31878891,2009,2.35,100,100,5890,35000000,7.3,10991381
35000000,18376443,2014,1.85,109,109,1458,35000000,5.7,10499968
35000000,18376443,2014,1.85,109,109,1458,35000000,5.7,10499968
35000000,10319915,1998,2.35,91,91,1352,35000000,4.8,10076136
35000000,12254746,2009,2.35,101,101,1947,35000000,5.5,10268846
35000000,12819501,2015,2.35,91,91,1564,35000000,5.4,10214013
35000000,15461638,2006,1.85,96,96,24640,35000000,7.3,10139254
35000000,61173364,2015,2.35,123,123,23031,35000000,7.4,10137502
35000000,27480015,2013,2.35,141,141,301,35000000,7.1,8324748
35000000,10157534,2008,2.35,103,103,6563,35000000,6,7948159
35000000,42064105,2006,2.35,117,117,3611,35000000,6.9,7458269
35000000,16830252,2002,1.85,114,114,1005,35000000,6.3,6592103
35000000,6448817,1997,2.35,101,101,1993,35000000,4.6,6448817
35000000,4651977,1992,2.35,114,114,4334,35000000,6.9,4651977
35000000,2221994,1997,2.35,121,121,3125,35000000,6.4,2221994
35000000,2000000,2012,2.35,105,105,23122,35000000,5.7,13101142
35000000,1500000,1980,2.35,156,156,1573,35000000,8.4,48319332.87
35000000,630779,1999,2.35,148,148,5,35000000,6.8,630779
35000000,17967746,2012,2.35,96,96,14978,35000000,5.5,183125
35000000,19282590,2006,2.35,93,93,5377,32000000,5.7,48319332.87
35000000,11106,2015,2.126976154,109,109,1982,40455386.33,4.5,48319332.87
35000000,11106,2015,2.126976154,109,109,1980,40455386.33,4.5,48319332.87
34800000,62831715,2011,2.35,89,89,843,30000000,4.9,21426805
34000000,348319861,2014,2.35,113,113,1783,34000000,6.8,102413606
34000000,63802928,2015,2.35,128,128,3386,34000000,7.1,37432299
34000000,32014993,1993,2.35,139,139,1068,30000000,7.2,32000000
34000000,11263966,1999,2.35,102,102,1274,34000000,5.2,11227940
34000000,10672566,1999,1.85,109,109,52621,34000000,5.3,10654581
34000000,10672566,1999,1.85,109,109,52621,34000000,5.3,10654581
34000000,6543194,2000,2.35,114,114,1778,34000000,5.6,6543194
34000000,10392666,2013,2.35,85,85,369,34000000,6.3,4091
33000000,236500000,1992,2.35,138,138,14619,40000000,7.6,141340178
33000000,173559438,2000,1.85,99,99,1790,30000000,5.1,117559438
33000000,79958599,2001,2.35,101,101,5942,33000000,5.5,51758599
33000000,165552290,2012,2.35,99,99,4863,33000000,6.5,35057332
33000000,54533774,2004,2.35,140,140,2114,33000000,6.5,33682273
33000000,41495213,2012,2.35,94,94,27759,30000000,6.5,17120019
33000000,21621188,2008,2.35,113,113,391,30000000,6,10955425
33000000,8408835,1999,2.35,124,124,13093,38000000,6,8406264
33000000,27610873,2005,2.35,118,118,2859,10000000,6.8,4280577
33000000,357687,2013,2.35,105,105,1843,33000000,7.1,99462
32500000,572705079,1983,2.35,134,134,13649,32500000,8.4,309125409
32500000,113019290,2008,1.85,124,124,14504,32000000,7.6,34180954
32500000,48425971,2013,2.35,89,89,74181,35000000,5.6,21784432
32500000,24159934,2012,1.85,98,98,4151,40455386.33,5.6,17225675
32000000,220236410,2003,1.85,97,97,43354,33000000,6.9,173381405
32000000,152036382,1996,2.35,123,123,5975,32000000,6.4,104632573
32000000,126539117,2013,2.35,107,107,38751,32000000,6.7,101470202
32000000,116898028,2002,1.85,99,99,2916,35000000,5.1,81150692
32000000,99296462,2006,1.85,92,92,1729,32000000,5.7,80197993
32000000,59450353,1988,1.85,101,101,18734,32000000,7,60328558
32000000,70587268,2010,2.35,107,107,31529,20000000,6.2,57744720
32000000,140428499,2011,1.85,93,93,16034,32000000,7.5,54696902
32000000,89441732,1999,2.35,103,103,3004,29000000,6.2,50041732
32000000,82339483,2000,2.35,129,129,36069,32000000,7.2,48814909
32000000,82332450,2011,2.35,113,113,3500,32000000,4.4,37911876
32000000,36299670,1993,1.85,120,120,2054,32000000,7.1,36733909
32000000,77593167,2007,2.35,98,98,10938,32000000,6.4,35063732
32000000,94875000,1979,2.35,142,142,20201,35000000,5.9,48319332.87
32000000,39498360,2005,2.35,98,98,1400,32000000,6.9,32701088
32000000,61477797,2005,1.85,96,96,12754,32000000,7.5,31493782
32000000,27392609,2013,2.35,100,100,32094,30000000,5.9,22525921
32000000,18552460,1995,1.85,107,107,29743,32000000,6.4,18636537
32000000,29948322,2004,2.35,90,90,961,28000000,5.9,17848322
32000000,43603990,2010,2.35,102,102,2961,32000000,6.3,17797316
32000000,16640210,1999,2.35,121,121,13040,55000000,6.8,16640210
32000000,18195238,2010,2.35,119,119,2925,32000000,6.3,13763130
32000000,4357406,1996,1.85,110,110,3864,30000000,5.3,4357000
32000000,3588602,1997,1.33,75,75,7394,32000000,6.9,3562749
32000000,2899970,1999,2.35,132,132,16878,32000000,6.9,2899970
32000000,1308696,2006,1.66,105,105,2355,32000000,6.1,1304837
31500000,81250488,1979,2.35,289,289,25313,31500000,8.5,78800000
31500000,35643433,2016,2.35,113,113,10910,31500000,6.3,14268533
31000000,160558438,2012,2.35,138,138,20952,31000000,7.3,93749203
31000000,106282604,1995,2.35,143,143,2223,6500000,7.3,82528097
31000000,258210860,1985,1.85,161,161,12518,31000000,7.2,87100000
31000000,210300000,1979,2.35,126,126,1008,34000000,6.3,62700000
31000000,164350409,2014,1.37,99,99,15082,25000000,8.1,59073773
31000000,100655892,2015,2.35,99,99,40312,31000000,6.1,58879132
31000000,68079671,2000,2.35,118,118,4045,31000000,7.3,44983704
31000000,30885781,2001,2.35,101,101,13811,31000000,6.9,24185781
31000000,15826984,2010,1.85,106,106,17560,31000000,6.5,11854694
